id_data,data_pregao
5691,2022-12-23
5692,2022-12-26
5693,2022-12-27
5694,2022-12-28
5695,2022-12-29
5696,2023-01-02
5697,2023-01-03
5698,2023-01-04
5699,2023-01-05
5700,2023-01-06
5701,2023-01-09
5702,2023-01-10
5703,2023-01-11
5704,2023-01-12
5705,2023-01-13
5706,2023-01-16
5707,2023-01-17
5708,2023-01-18
5709,2023-01-19
5710,2023-01-20
5711,2023-01-23
5712,2023-01-24
5713,2023-01-25
5714,2023-01-26
5715,2023-01-27
5716,2023-01-30
5717,2023-01-31
5718,2023-02-01
5719,2023-02-02
5720,2023-02-03
5721,2023-02-06
5722,2023-02-07
5723,2023-02-08
5724,2023-02-09
5725,2023-02-10
5726,2023-02-13
5727,2023-02-14
5728,2023-02-15
5729,2023-02-16
5730,2023-02-17
5731,2023-02-22
5732,2023-02-23
5733,2023-02-24
5734,2023-02-27
5735,2023-02-28
5736,2023-03-01
5737,2023-03-02
5738,2023-03-03
5739,2023-03-06
5740,2023-03-07
5741,2023-03-08
5742,2023-03-09
5743,2023-03-10
5744,2023-03-13
5745,2023-03-14
5746,2023-03-15
5747,2023-03-16
5748,2023-03-17
5749,2023-03-20
5750,2023-03-21
5751,2023-03-22
5752,2023-03-23
5753,2023-03-24
5754,2023-03-27
5755,2023-03-28
5756,2023-03-29
5757,2023-03-30
5758,2023-03-31
5759,2023-04-03
5760,2023-04-04
5761,2023-04-05
5762,2023-04-06
5763,2023-04-10
5764,2023-04-11
5765,2023-04-12
5766,2023-04-13
5767,2023-04-14
5768,2023-04-17
5769,2023-04-18
5770,2023-04-19
5771,2023-04-20
5772,2023-04-24
5773,2023-04-25
5774,2023-04-26
5775,2023-04-27
5776,2023-04-28
5777,2023-05-02
5778,2023-05-03
5779,2023-05-04
5780,2023-05-05
5781,2023-05-08
5782,2023-05-09
5783,2023-05-10
5784,2023-05-11
5785,2023-05-12
5786,2023-05-15
5787,2023-05-16
5788,2023-05-17
5789,2023-05-18
5790,2023-05-19
5791,2023-05-22
5792,2023-05-23
5793,2023-05-24
5794,2023-05-25
5795,2023-05-26
5796,2023-05-29
5797,2023-05-30
5798,2023-05-31
5799,2023-06-01
5800,2023-06-02
5801,2023-06-05
5802,2023-06-06
5803,2023-06-07
5804,2023-06-09
5805,2023-06-12
5806,2023-06-13
5807,2023-06-14
5808,2023-06-15
5809,2023-06-16
5810,2023-06-19
5811,2023-06-20
5812,2023-06-21
5813,2023-06-22
5814,2023-06-23
5815,2023-06-26
5816,2023-06-27
5817,2023-06-28
5818,2023-06-29
5819,2023-06-30
5820,2023-07-03
5821,2023-07-04
5822,2023-07-05
5823,2023-07-06
5824,2023-07-07
5825,2023-07-10
5826,2023-07-11
5827,2023-07-12
5828,2023-07-13
5829,2023-07-14
5830,2023-07-17
5831,2023-07-18
5832,2023-07-19
5833,2023-07-20
5834,2023-07-21
5835,2023-07-24
5836,2023-07-25
5837,2023-07-26
5838,2023-07-27
5839,2023-07-28
5840,2023-07-31
5841,2023-08-01
5842,2023-08-02
5843,2023-08-03
5844,2023-08-04
5845,2023-08-07
5846,2023-08-08
5847,2023-08-09
5848,2023-08-10
5849,2023-08-11
5850,2023-08-14
5851,2023-08-15
5852,2023-08-16
5853,2023-08-17
5854,2023-08-18
5855,2023-08-21
5856,2023-08-22
5857,2023-08-23
5858,2023-08-24
5859,2023-08-25
5860,2023-08-28
5861,2023-08-29
5862,2023-08-30
5863,2023-08-31
5864,2023-09-01
5865,2023-09-04
5866,2023-09-05
5867,2023-09-06
5868,2023-09-08
5869,2023-09-11
5870,2023-09-12
5871,2023-09-13
5872,2023-09-14
5873,2023-09-15
5874,2023-09-18
5875,2023-09-19
5876,2023-09-20
5877,2023-09-21
5878,2023-09-22
5879,2023-09-25
5880,2023-09-26
5881,2023-09-27
5882,2023-09-28
5883,2023-09-29
5884,2023-10-02
5885,2023-10-03
5886,2023-10-04
5887,2023-10-05
5888,2023-10-06
5889,2023-10-09
5890,2023-10-10
5891,2023-10-11
5892,2023-10-13
5893,2023-10-16
5894,2023-10-17
5895,2023-10-18
5896,2023-10-19
5897,2023-10-20
5898,2023-10-23
5899,2023-10-24
5900,2023-10-25
5901,2023-10-26
5902,2023-10-27
5903,2023-10-30
5904,2023-10-31
5905,2023-11-01
5906,2023-11-03
5907,2023-11-06
5908,2023-11-07
5909,2023-11-08
5910,2023-11-09
5911,2023-11-10
5912,2023-11-13
5913,2023-11-14
5914,2023-11-16
5915,2023-11-17
5916,2023-11-20
5917,2023-11-21
5918,2023-11-22
5919,2023-11-23
5920,2023-11-24
5921,2023-11-27
5922,2023-11-28
5923,2023-11-29
5924,2023-11-30
5925,2023-12-01
5926,2023-12-04
5927,2023-12-05
5928,2023-12-06
5929,2023-12-07
5930,2023-12-08
5931,2023-12-11
5932,2023-12-12
5933,2023-12-13
5934,2023-12-14
5935,2023-12-15
5936,2023-12-18
5937,2023-12-19
5938,2023-12-20
5939,2023-12-21
5940,2023-12-22
5941,2023-12-26
5942,2023-12-27
5943,2023-12-28
5944,2024-01-02
5945,2024-01-03
5946,2024-01-04
5947,2024-01-05
5948,2024-01-08
5949,2024-01-09
5950,2024-01-10
5951,2024-01-11
5952,2024-01-12
5953,2024-01-15
5954,2024-01-16
5955,2024-01-17
5956,2024-01-18
5957,2024-01-19
5958,2024-01-22
5959,2024-01-23
5960,2024-01-24
5961,2024-01-25
5962,2024-01-26
5963,2024-01-29
5964,2024-01-30
5965,2024-01-31
5966,2024-02-01
5967,2024-02-02
5968,2024-02-05
5969,2024-02-06
5970,2024-02-07
5971,2024-02-08
5972,2024-02-09
5973,2024-02-14
5974,2024-02-15
5975,2024-02-16
5976,2024-02-19
5977,2024-02-20
5978,2024-02-21
5979,2024-02-22
5980,2024-02-23
5981,2024-02-26
5982,2024-02-27
5983,2024-02-28
5984,2024-02-29
5985,2024-03-01
5986,2024-03-04
5987,2024-03-05
5988,2024-03-06
5989,2024-03-07
5990,2024-03-08
5991,2024-03-11
5992,2024-03-12
5993,2024-03-13
5994,2024-03-14
5995,2024-03-15
5996,2024-03-18
5997,2024-03-19
5998,2024-03-20
5999,2024-03-21
6000,2024-03-22
6001,2024-03-25
6002,2024-03-26
6003,2024-03-27
6004,2024-03-28
6005,2024-04-01
6006,2024-04-02
6007,2024-04-03
6008,2024-04-04
6009,2024-04-05
6010,2024-04-08
6011,2024-04-09
6012,2024-04-10
6013,2024-04-11
6014,2024-04-12
6015,2024-04-15
6016,2024-04-16
6017,2024-04-17
6018,2024-04-18
6019,2024-04-19
6020,2024-04-22
6021,2024-04-23
6022,2024-04-24
6023,2024-04-25
6024,2024-04-26
6025,2024-04-29
6026,2024-04-30
6027,2024-05-02
6028,2024-05-03
6029,2024-05-06
6030,2024-05-07
6031,2024-05-08
6032,2024-05-09
6033,2024-05-10
6034,2024-05-13
6035,2024-05-14
6036,2024-05-15
6037,2024-05-16
6038,2024-05-17
6039,2024-05-20
6040,2024-05-21
6041,2024-05-22
6042,2024-05-23
6043,2024-05-24
6044,2024-05-27
6045,2024-05-28
6046,2024-05-29
6047,2024-05-31
6048,2024-06-03
6049,2024-06-04
6050,2024-06-05
6051,2024-06-06
6052,2024-06-07
6053,2024-06-10
6054,2024-06-11
6055,2024-06-12
6056,2024-06-13
6057,2024-06-14
6058,2024-06-17
6059,2024-06-18
6060,2024-06-19
6061,2024-06-20
6062,2024-06-21
6063,2024-06-24
6064,2024-06-25
6065,2024-06-26
6066,2024-06-27
6067,2024-06-28
6068,2024-07-01
6069,2024-07-02
6070,2024-07-03
6071,2024-07-04
6072,2024-07-05
6073,2024-07-08
6074,2024-07-09
6075,2024-07-10
6076,2024-07-11
6077,2024-07-12
6078,2024-07-15
6079,2024-07-16
6080,2024-07-17
6081,2024-07-18
6082,2024-07-19
6083,2024-07-22
6084,2024-07-23
6085,2024-07-24
6086,2024-07-25
6087,2024-07-26
6088,2024-07-29
6089,2024-07-30
6090,2024-07-31
6091,2024-08-01
6092,2024-08-02
6093,2024-08-05
6094,2024-08-06
6095,2024-08-07
6096,2024-08-08
6097,2024-08-09
6098,2024-08-12
6099,2024-08-13
6100,2024-08-14
6101,2024-08-15
6102,2024-08-16
6103,2024-08-19
6104,2024-08-20
6105,2024-08-21
6106,2024-08-22
6107,2024-08-23
6108,2024-08-26
6109,2024-08-27
6110,2024-08-28
6111,2024-08-29
6112,2024-08-30
6113,2024-09-02
6114,2024-09-03
6115,2024-09-04
6116,2024-09-05
6117,2024-09-06
6118,2024-09-09
6119,2024-09-10
6120,2024-09-11
6121,2024-09-12
6122,2024-09-13
6123,2024-09-16
6124,2024-09-17
6125,2024-09-18
6126,2024-09-19
6127,2024-09-20
6128,2024-09-23
6129,2024-09-24
6130,2024-09-25
6131,2024-09-26
6132,2024-09-27
6133,2024-09-30
6134,2024-10-01
6135,2024-10-02
6136,2024-10-03
6137,2024-10-04
6138,2024-10-07
6139,2024-10-08
6140,2024-10-09
6141,2024-10-10
6142,2024-10-11
6143,2024-10-14
6144,2024-10-15
6145,2024-10-16
6146,2024-10-17
6147,2024-10-18
6148,2024-10-21
6149,2024-10-22
6150,2024-10-23
6151,2024-10-24
6152,2024-10-25
6153,2024-10-28
6154,2024-10-29
6155,2024-10-30
6156,2024-10-31
6157,2024-11-01
6158,2024-11-04
6159,2024-11-05
6160,2024-11-06
6161,2024-11-07
6162,2024-11-08
6163,2024-11-11
6164,2024-11-12
6165,2024-11-13
6166,2024-11-14
6167,2024-11-18
6168,2024-11-19
6169,2024-11-21
6170,2024-11-22
6171,2024-11-25
6172,2024-11-26
6173,2024-11-27
6174,2024-11-28
6175,2024-11-29
6176,2024-12-02
6177,2024-12-03
6178,2024-12-04
6179,2024-12-05
6180,2024-12-06
6181,2024-12-09
6182,2024-12-10
6183,2024-12-11
6184,2024-12-12
6185,2024-12-13
6186,2024-12-16
6187,2024-12-17
6188,2024-12-18
6189,2024-12-19
6190,2024-12-20
6191,2024-12-23
6192,2024-12-26
6193,2024-12-27
6194,2024-12-30
